Schulform;FSP;BG;Fach;Bezeichnung;KZ_Bereich;Flag;Sortierung;Sortierung2;geaendert
"PS";null;null;"AM";"Unterricht in der Herkunftssprache - Arabisch";0;"1";1;7;
"PS";null;null;"AR";"Alevitische Religionslehre nach den Grundsätzen des AABF";0;"1";1;8;
"PS";null;null;"AT";"Arbeitslehre - Schwerpunkt Technik (nur Regelunterricht)";0;"1";1;3;
"PS";null;null;"AW";"Arbeitslehre - Schwerpunkt Wirtschaft (nur Regelunterricht)";0;"1";1;4;
"PS";null;null;"AX";"Arbeitslehre - Technik/Wirtschaft (nur Wahlpflichtunterricht)";0;"1";1;5;
"PS";null;null;"AY";"Arbeitslehre - Hauswirtschaft/Wirtschaft (nur Wahlpflichtunterricht)";0;"1";1;6;
"PS";null;null;"BH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Bosnisch";0;"1";2;1;
"PS";null;null;"BI";"Biologie";0;"1";2;2;
"PS";null;null;"BM";"Unterricht in der Herkunftssprache - Bosnisch";0;"1";2;3;
"PS";null;null;"BV";"Berufsvorbereitung";0;"1";2;4;
"PS";null;null;"C0";"Chinesisch, regulärer Beginn in der Einführungsphase";0;"1";3;5;
"PS";null;null;"C5";"Chinesisch, regulärer Beginn in Jahrgang 5";0;"1";3;1;
"PS";null;null;"C6";"Chinesisch, regulärer Beginn in Jahrgang 6";0;"1";3;2;
"PS";null;null;"C8";"Chinesisch, regulärer Beginn in Jahrgang 8";0;"1";3;4;
"PS";null;null;"CH";"Chemie";0;"1";3;7;
"PS";null;null;"CM";"Unterricht in der Herkunftssprache - Kroatisch";0;"1";3;8;
"PS";null;null;"CQ";"Chinesisch, außerhalb des regulären Fachunterrichts";0;"1";3;6;
"PS";null;null;"D";"Deutsch";0;"1";4;1;
"PS";null;null;"DH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Rumänisch";0;"1";4;2;
"PS";null;null;"DS";"Darstellen und Gestalten";0;"1";4;3;
"PS";null;null;"E";"Englisch";0;"1";5;1;
"PS";null;null;"EH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Serbisch";0;"1";5;2;
"PS";null;null;"EK";"Erdkunde/Geographie";0;"1";5;3;
"PS";null;null;"EL";"Ernährungslehre";0;"1";5;4;
"PS";null;null;"EM";"Unterricht in der Herkunftssprache - Serbisch";0;"1";5;5;
"PS";null;null;"EN";"Evangelische Religionslehre (konfessionell kooperativ)";0;"1";5;7;
"PS";null;null;"ER";"Evangelische Religionslehre";0;"1";5;6;
"PS";null;null;"F0";"Französisch, regulärer Beginn in der Einführungsphase";0;"1";6;4;
"PS";null;null;"F5";"Französisch, regulärer Beginn in Jahrgang 5";0;"1";6;1;
"PS";null;null;"F6";"Französisch, regulärer Beginn in Jahrgang 6";0;"1";6;2;
"PS";null;null;"F8";"Französisch, regulärer Beginn in Jahrgang 8";0;"1";6;3;
"PS";null;null;"FQ";"Französisch, außerhalb des regulären Fachunterrichts";0;"1";6;5;
"PS";null;null;"FU";"Förderunterricht";0;"1";6;6;
"PS";null;null;"G0";"Altgriechisch, regulärer Beginn in der Einführungsphase";0;"1";7;4;
"PS";null;null;"G5";"Altgriechisch, regulärer Beginn in Jahrgang 5";0;"1";7;1;
"PS";null;null;"G6";"Altgriechisch, regulärer Beginn in Jahrgang 6";0;"1";7;2;
"PS";null;null;"G8";"Altgriechisch, regulärer Beginn in Jahrgang 8";0;"1";7;3;
"PS";null;null;"GE";"Geschichte";0;"1";7;6;
"PS";null;null;"GH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Neugriechisch";0;"1";7;7;
"PS";null;null;"GL";"Gesellschaftslehre (Integration: Erdkunde, Geschichte, Politik)";0;"1";7;8;
"PS";null;null;"GM";"Unterricht in der Herkunftssprache - Neugriechisch";0;"1";7;9;
"PS";null;null;"GQ";"Altgriechisch, außerhalb des regulären Fachunterrichts";0;"1";7;5;
"PS";null;null;"H0";"Hebräisch, regulärer Beginn in der Einführungsphase";0;"1";8;4;
"PS";null;null;"H5";"Hebräisch, regulärer Beginn in Jahrgang 5";0;"1";8;1;
"PS";null;null;"H6";"Hebräisch, regulärer Beginn in Jahrgang 6";0;"1";8;2;
"PS";null;null;"H8";"Hebräisch, regulärer Beginn in Jahrgang 8";0;"1";8;3;
"PS";null;null;"HH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Kroatisch";0;"1";8;6;
"PS";null;null;"HQ";"Hebräisch, außerhalb des regulären Fachunterrichts";0;"1";8;5;
"PS";null;null;"HR";"Jüdische Religionslehre";0;"1";8;7;
"PS";null;null;"HU";"Hausunterricht";0;"1";8;8;
"PS";null;null;"HW";"Hauswirtschaft (einschließlich Ernährungslehre)";0;"1";8;9;
"PS";null;null;"I0";"Italienisch, regulärer Beginn in der Einführungsphase";0;"1";9;4;
"PS";null;null;"I5";"Italienisch, regulärer Beginn in Jahrgang 5";0;"1";9;1;
"PS";null;null;"I6";"Italienisch, regulärer Beginn in Jahrgang 6";0;"1";9;2;
"PS";null;null;"I8";"Italienisch, regulärer Beginn in Jahrgang 8";0;"1";9;3;
"PS";null;null;"IE";"Individuelles Lernen (Ergänzungsstunden, Ganztag- und Betreuungsangebote)";0;"1";9;6;
"PS";null;null;"IF";"Informatik";0;"1";9;8;
"PS";null;null;"IH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Italienisch";0;"1";9;9;
"PS";null;null;"IK";"Individuelles Lernen (dem Kernstundenkontingent entnommen)";0;"1";9;7;
"PS";null;null;"IL";"Islamische Religionslehre";0;"1";9;12;
"PS";null;null;"IM";"Unterricht in der Herkunftssprache - Italienisch";0;"1";9;10;
"PS";null;null;"IN";"Instrumentalpraktischer Grundkurs";0;"1";9;13;
"PS";null;null;"IQ";"Italienisch, außerhalb des regulären Fachunterrichts";0;"1";9;5;
"PS";null;null;"JH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Niederländisch";0;"1";10;1;
"PS";null;null;"K0";"Japanisch, regulärer Beginn in der Einführungsphase";0;"1";11;4;
"PS";null;null;"K5";"Japanisch, regulärer Beginn in Jahrgang 5";0;"1";11;1;
"PS";null;null;"K6";"Japanisch, regulärer Beginn in Jahrgang 6";0;"1";11;2;
"PS";null;null;"K8";"Japanisch, regulärer Beginn in Jahrgang 8";0;"1";11;3;
"PS";null;null;"KN";"Katholische Religionslehre (konfessionell kooperativ)";0;"1";11;7;
"PS";null;null;"KQ";"Japanisch, außerhalb des regulären Fachunterrichts";0;"1";11;5;
"PS";null;null;"KR";"Katholische Religionslehre";0;"1";11;6;
"PS";null;null;"KU";"Kunst";0;"1";11;8;
"PS";null;null;"L0";"Lateinisch, regulärer Beginn in der Einführungsphase";0;"1";12;4;
"PS";null;null;"L5";"Lateinisch, regulärer Beginn in Jahrgang 5";0;"1";12;1;
"PS";null;null;"L6";"Lateinisch, regulärer Beginn in Jahrgang 6";0;"1";12;2;
"PS";null;null;"L8";"Lateinisch, regulärer Beginn in Jahrgang 8";0;"1";12;3;
"PS";null;null;"LH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Albanisch";0;"1";12;6;
"PS";null;null;"LI";"Grundkurs in Literatur";0;"1";12;7;
"PS";null;null;"LM";"Unterricht in der Herkunftssprache - Albanisch";0;"1";12;8;
"PS";null;null;"LQ";"Lateinisch, außerhalb des regulären Fachunterrichts";0;"1";12;5;
"PS";null;null;"M";"Mathematik";0;"1";13;1;
"PS";null;null;"MH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Mazedonisch";0;"1";13;2;
"PS";null;null;"MM";"Unterricht in der Herkunftssprache - Mazedonisch";0;"1";13;3;
"PS";null;null;"MU";"Musik";0;"1";13;4;
"PS";null;null;"N0";"Niederländisch, regulärer Beginn in der Einführungsphase";0;"1";14;4;
"PS";null;null;"N5";"Niederländisch, regulärer Beginn in Jahrgang 5";0;"1";14;1;
"PS";null;null;"N6";"Niederländisch, regulärer Beginn in Jahrgang 6";0;"1";14;2;
"PS";null;null;"N8";"Niederländisch, regulärer Beginn in Jahrgang 8";0;"1";14;3;
"PS";null;null;"NH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Polnisch";0;"1";14;7;
"PS";null;null;"NM";"Unterricht in der Herkunftssprache - Niederländisch";0;"1";14;6;
"PS";null;null;"NQ";"Niederländisch, außerhalb des regulären Fachunterrichts";0;"1";14;5;
"PS";null;null;"NW";"Naturwissenschaften (Integration: Physik, Chemie, Biologie)";0;"1";14;8;
"PS";null;null;"O0";"Portugiesisch, regulärer Beginn in der Einführungsphase";0;"1";15;4;
"PS";null;null;"O5";"Portugiesisch, regulärer Beginn in Jahrgang 5";0;"1";15;1;
"PS";null;null;"O6";"Portugiesisch, regulärer Beginn in Jahrgang 6";0;"1";15;2;
"PS";null;null;"O8";"Portugiesisch, regulärer Beginn in Jahrgang 8";0;"1";15;3;
"PS";null;null;"OH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Portugiesisch";0;"1";15;6;
"PS";null;null;"OM";"Unterricht in der Herkunftssprache - Portugiesisch";0;"1";15;7;
"PS";null;null;"OQ";"Portugiesisch, außerhalb des regulären Fachunterrichts";0;"1";15;5;
"PS";null;null;"OR";"Orthodoxe Religionslehre";0;"1";15;8;
"PS";null;null;"PA";"Erziehungswissenschaft (nur SII)";0;"1";16;2;
"PS";null;null;"PH";"Physik";0;"1";16;3;
"PS";null;null;"PK";"Politik (nur SI)";0;"1";16;4;
"PS";null;null;"PL";"Philosophie (nur SII)";0;"1";16;5;
"PS";null;null;"PM";"Unterricht in der Herkunftssprache - Polnisch";0;"1";16;6;
"PS";null;null;"PP";"Praktische Philosophie";0;"1";16;7;
"PS";null;null;"PS";"Psychologie (nur SII)";0;"1";16;8;
"PS";null;null;"QH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Farsi";0;"1";17;1;
"PS";null;null;"QM";"Unterricht in der Herkunftssprache - Farsi";0;"1";17;2;
"PS";null;null;"R0";"Russisch, regulärer Beginn in der Einführungsphase";0;"1";18;4;
"PS";null;null;"R5";"Russisch, regulärer Beginn in Jahrgang 5";0;"1";18;1;
"PS";null;null;"R6";"Russisch, regulärer Beginn in Jahrgang 6";0;"1";18;2;
"PS";null;null;"R8";"Russisch, regulärer Beginn in Jahrgang 8";0;"1";18;3;
"PS";null;null;"RH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Arabisch";0;"1";18;6;
"PS";null;null;"RK";"Rechtskundlicher Unterricht";0;"1";18;7;
"PS";null;null;"RM";"Unterricht in der Herkunftssprache - Russisch";0;"1";18;8;
"PS";null;null;"RQ";"Russisch, außerhalb des regulären Fachunterrichts";0;"1";18;5;
"PS";null;null;"S0";"Spanisch, regulärer Beginn in der Einführungsphase";0;"1";19;4;
"PS";null;null;"S3";"Sport für Jungen";0;"1";19;10;
"PS";null;null;"S4";"Sport für Mädchen";0;"1";19;11;
"PS";null;null;"S5";"Spanisch, regulärer Beginn in Jahrgang 5";0;"1";19;1;
"PS";null;null;"S6";"Spanisch, regulärer Beginn in Jahrgang 6";0;"1";19;2;
"PS";null;null;"S8";"Spanisch, regulärer Beginn in Jahrgang 8";0;"1";19;3;
"PS";null;null;"SG";"sonderpädag. Förderung für Schüler/-innen mit sonderpädag. Förderbedarf";0;"1";19;6;
"PS";null;null;"SH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Spanisch";0;"1";19;7;
"PS";null;null;"SM";"Unterricht in der Herkunftssprache - Spanisch";0;"1";19;8;
"PS";null;null;"SP";"Sport";0;"1";19;9;
"PS";null;null;"SQ";"Spanisch, außerhalb des regulären Fachunterrichts";0;"1";19;5;
"PS";null;null;"SR";"sonstige Sprachen";0;"1";19;12;
"PS";null;null;"SU";"Sachunterricht (nur Primarstufe)";0;"1";19;13;
"PS";null;null;"SW";"Sozialwissenschaften (nur SII)";0;"1";19;14;
"PS";null;null;"SZ";"Sozialwissenschaften/Wirtschaft (nur SII)";0;"1";19;15;
"PS";null;null;"T0";"Türkisch, regulärer Beginn in der Einführungsphase";0;"1";20;4;
"PS";null;null;"T5";"Türkisch, regulärer Beginn in Jahrgang 5";0;"1";20;1;
"PS";null;null;"T6";"Türkisch, regulärer Beginn in Jahrgang 6";0;"1";20;2;
"PS";null;null;"T8";"Türkisch, regulärer Beginn in Jahrgang 8";0;"1";20;3;
"PS";null;null;"TC";"Technik (nur SII)";0;"1";20;6;
"PS";null;null;"TH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Türkisch";0;"1";20;7;
"PS";null;null;"TM";"Unterricht in der Herkunftssprache - Türkisch";0;"1";20;8;
"PS";null;null;"TQ";"Türkisch, außerhalb des regulären Fachunterrichts";0;"1";20;5;
"PS";null;null;"TX";"Textilgestaltung";0;"1";20;9;
"PS";null;null;"UH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Russisch";0;"1";21;2;
"PS";null;null;"UM";"Unterricht in der Herkunftssprache - Rumänisch";0;"1";21;3;
"PS";null;null;"UU";"fächerübergreifender Unterricht (Sprache/Sachunt./Mathematik/Förderunt.)";0;"1";21;4;
"PS";null;null;"UW";"Unterweisung";0;"1";21;5;
"PS";null;null;"VF";"Fächer im genehmigten Schulversuch und sonstige Fächer";0;"1";22;1;
"PS";null;null;"VH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Bulgarisch";0;"1";22;2;
"PS";null;null;"VM";"Unterricht in der Herkunftssprache - Bulgarisch";0;"1";22;3;
"PS";null;null;"VO";"vokalpraktischer Grundkurs";0;"1";22;4;
"PS";null;null;"WW";"Wirtschaftslehre (nur SI)";0;"1";23;4;
"PS";null;null;"XH";"Herkunftssprache anstelle einer Pflichtfremdsprache - sonstige Sprache";0;"1";24;1;
"PS";null;null;"XM";"Unterricht in der Herkunftssprache - sonstige Sprache";0;"1";24;2;
"PS";null;null;"YH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Koreanisch";0;"1";25;1;
"PS";null;null;"YM";"Unterricht in der Herkunftssprache - Koreanisch";0;"1";25;2;
"PS";null;null;"YR";"orthodoxe Religionslehre (Syrisch)";0;"1";25;3;
"PS";null;null;"Z0";"Neugriechisch, regulärer Beginn in der Einführungsphase";0;"1";26;4;
"PS";null;null;"Z5";"Neugriechisch, regulärer Beginn in Jahrgang 5";0;"1";26;1;
"PS";null;null;"Z6";"Neugriechisch, regulärer Beginn in Jahrgang 6";0;"1";26;2;
"PS";null;null;"Z8";"Neugriechisch, regulärer Beginn in Jahrgang 8";0;"1";26;3;
"PS";null;null;"ZF";"Zusätzliche Förderung";0;"1";26;6;
"PS";null;null;"ZH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Kurdische Sprachen";0;"1";26;7;
"PS";null;null;"ZM";"Unterricht in der Herkunftssprache - Kurdische Sprachen (Sorani, Komanci, Zaza)";0;"1";26;8;
"PS";null;null;"ZQ";"Neugriechisch, außerhalb des regulären Fachunterrichts";0;"1";26;5;
"PS";null;null;null;"Kein Eintrag";0;"2";0;0;
"PS";null;null;"C0";"Chinesisch, regulärer Beginn in der Einführungsphase";0;"2";3;5;
"PS";null;null;"C5";"Chinesisch, regulärer Beginn in Jahrgang 5";0;"2";3;1;
"PS";null;null;"C6";"Chinesisch, regulärer Beginn in Jahrgang 6";0;"2";3;3;
"PS";null;null;"C8";"Chinesisch, regulärer Beginn in Jahrgang 8";0;"2";3;5;
"PS";null;null;"F0";"Französisch, regulärer Beginn in der Einführungsphase";0;"2";6;4;
"PS";null;null;"F5";"Französisch, regulärer Beginn in Jahrgang 5";0;"2";6;1;
"PS";null;null;"F6";"Französisch, regulärer Beginn in Jahrgang 6";0;"2";6;2;
"PS";null;null;"F8";"Französisch, regulärer Beginn in Jahrgang 8";0;"2";6;3;
"PS";null;null;"G0";"Altgriechisch, regulärer Beginn in der Einführungsphase";0;"2";7;4;
"PS";null;null;"G5";"Altgriechisch, regulärer Beginn in Jahrgang 5";0;"2";7;1;
"PS";null;null;"G6";"Altgriechisch, regulärer Beginn in Jahrgang 6";0;"2";7;2;
"PS";null;null;"G8";"Altgriechisch, regulärer Beginn in Jahrgang 8";0;"2";7;3;
"PS";null;null;"H0";"Hebräisch, regulärer Beginn in der Einführungsphase";0;"2";8;4;
"PS";null;null;"H5";"Hebräisch, regulärer Beginn in Jahrgang 5";0;"2";8;1;
"PS";null;null;"H6";"Hebräisch, regulärer Beginn in Jahrgang 6";0;"2";8;2;
"PS";null;null;"H8";"Hebräisch, regulärer Beginn in Jahrgang 8";0;"2";8;3;
"PS";null;null;"I0";"Italienisch, regulärer Beginn in der Einführungsphase";0;"2";9;4;
"PS";null;null;"I5";"Italienisch, regulärer Beginn in Jahrgang 5";0;"2";9;1;
"PS";null;null;"I6";"Italienisch, regulärer Beginn in Jahrgang 6";0;"2";9;2;
"PS";null;null;"I8";"Italienisch, regulärer Beginn in Jahrgang 8";0;"2";9;3;
"PS";null;null;"K0";"Japanisch, regulärer Beginn in der Einführungsphase";0;"2";11;4;
"PS";null;null;"K5";"Japanisch, regulärer Beginn in Jahrgang 5";0;"2";11;1;
"PS";null;null;"K6";"Japanisch, regulärer Beginn in Jahrgang 6";0;"2";11;2;
"PS";null;null;"K8";"Japanisch, regulärer Beginn in Jahrgang 8";0;"2";11;3;
"PS";null;null;"L0";"Lateinisch, regulärer Beginn in der Einführungsphase";0;"2";12;4;
"PS";null;null;"L5";"Lateinisch, regulärer Beginn in Jahrgang 5";0;"2";12;1;
"PS";null;null;"L6";"Lateinisch, regulärer Beginn in Jahrgang 6";0;"2";12;2;
"PS";null;null;"L8";"Lateinisch, regulärer Beginn in Jahrgang 8";0;"2";12;3;
"PS";null;null;"N0";"Niederländisch, regulärer Beginn in der Einführungsphase";0;"2";14;4;
"PS";null;null;"N5";"Niederländisch, regulärer Beginn in Jahrgang 5";0;"2";14;1;
"PS";null;null;"N6";"Niederländisch, regulärer Beginn in Jahrgang 6";0;"2";14;2;
"PS";null;null;"N8";"Niederländisch, regulärer Beginn in Jahrgang 8";0;"2";14;3;
"PS";null;null;"O0";"Portugiesisch, regulärer Beginn in der Einführungsphase";0;"2";15;4;
"PS";null;null;"O5";"Portugiesisch, regulärer Beginn in Jahrgang 5";0;"2";15;1;
"PS";null;null;"O6";"Portugiesisch, regulärer Beginn in Jahrgang 6";0;"2";15;2;
"PS";null;null;"O8";"Portugiesisch, regulärer Beginn in Jahrgang 8";0;"2";15;3;
"PS";null;null;"R0";"Russisch, regulärer Beginn in der Einführungsphase";0;"2";18;4;
"PS";null;null;"R5";"Russisch, regulärer Beginn in Jahrgang 5";0;"2";18;1;
"PS";null;null;"R6";"Russisch, regulärer Beginn in Jahrgang 6";0;"2";18;2;
"PS";null;null;"R8";"Russisch, regulärer Beginn in Jahrgang 8";0;"2";18;3;
"PS";null;null;"S0";"Spanisch, regulärer Beginn in der Einführungsphase";0;"2";19;4;
"PS";null;null;"S5";"Spanisch, regulärer Beginn in Jahrgang 5";0;"2";19;1;
"PS";null;null;"S6";"Spanisch, regulärer Beginn in Jahrgang 6";0;"2";19;2;
"PS";null;null;"S8";"Spanisch, regulärer Beginn in Jahrgang 8";0;"2";19;3;
"PS";null;null;"T0";"Türkisch, regulärer Beginn in der Einführungsphase";0;"2";20;4;
"PS";null;null;"T5";"Türkisch, regulärer Beginn in Jahrgang 5";0;"2";20;1;
"PS";null;null;"T6";"Türkisch, regulärer Beginn in Jahrgang 6";0;"2";20;2;
"PS";null;null;"T8";"Türkisch, regulärer Beginn in Jahrgang 8";0;"2";20;3;
"PS";null;null;"Z0";"Neugriechisch, regulärer Beginn in der Einführungsphase";0;"2";26;4;
"PS";null;null;"Z5";"Neugriechisch, regulärer Beginn in Jahrgang 5";0;"2";26;1;
"PS";null;null;"Z6";"Neugriechisch, regulärer Beginn in Jahrgang 6";0;"2";26;2;
"PS";null;null;"Z8";"Neugriechisch, regulärer Beginn in Jahrgang 8";0;"2";26;3;
"R";null;null;"AH";"Arbeitslehre - Schwerpunkt Hauswirtschaft (nur Bildungsgang Hauptschule)";0;"1";1;1;
"R";null;null;"AM";"Unterricht in der Herkunftssprache - Arabisch";null;"1";1;4;
"R";null;null;"AR";"Alevitische Religionslehre nach den Grundsätzen des AABF";0;"1";1;5;
"R";null;null;"AT";"Arbeitslehre - Schwerpunkt Technik (nur Bildungsgang Hauptschule)";0;"1";1;2;
"R";null;null;"AW";"Arbeitslehre - Schwerpunkt Wirtschaft (nur Bildungsgang Hauptschule)";0;"1";1;3;
"R";null;null;"BH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Bosnisch";0;"1";2;1;
"R";null;null;"BI";"Biologie";null;"1";2;2;
"R";null;null;"BM";"Unterricht in der Herkunftssprache - Bosnisch";null;"1";2;3;
"R";null;null;"CH";"Chemie";null;"1";3;1;
"R";null;null;"CM";"Unterricht in der Herkunftssprache - Kroatisch";null;"1";3;2;
"R";null;null;"D";"Deutsch";null;"1";4;1;
"R";null;null;"DH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Rumänisch";0;"1";4;2;
"R";null;null;"E";"Englisch";null;"1";5;1;
"R";null;null;"EB";"Erweitertes Bildungsangebot (nur Bildungsgang Hauptschule)";0;"1";5;2;
"R";null;null;"EH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Serbisch";0;"1";5;3;
"R";null;null;"EK";"Erdkunde";null;"1";5;4;
"R";null;null;"EM";"Unterricht in der Herkunftssprache - Serbisch";null;"1";5;5;
"R";null;null;"EN";"Evangelische Religionslehre (konfessionell kooperativ)";0;"1";5;7;
"R";null;null;"ER";"Evangelische Religionslehre";null;"1";5;6;
"R";null;null;"F5";"Französisch, regulärer Beginn in Jahrgang 5";0;"1";6;1;
"R";null;null;"F6";"Französisch, regulärer Beginn in Jahrgang 6";0;"1";6;2;
"R";null;null;"F7";"Französisch, regulärer Beginn in Jahrgang 7";0;"1";6;3;
"R";null;null;"F8";"Französisch, regulärer Beginn in Jahrgang 8";0;"1";6;4;
"R";null;null;"FQ";"Französisch, außerhalb des regulären Fachunterrichts";0;"1";6;5;
"R";null;null;"GE";"Geschichte";null;"1";7;1;
"R";null;null;"GH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Neugriechisch";0;"1";7;2;
"R";null;null;"GM";"Unterricht in der Herkunftssprache - Neugriechisch";null;"1";7;3;
"R";null;null;"HH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Kroatisch";0;"1";8;1;
"R";null;null;"HR";"Jüdische Religionslehre";null;"1";8;2;
"R";null;null;"HU";"Hausunterricht";null;"1";8;3;
"R";null;null;"HW";"Hauswirtschaft (einschl. Ernährungslehre)";null;"1";8;4;
"R";null;null;"I5";"Italienisch, regulärer Beginn in Jahrgang 5";0;"1";9;1;
"R";null;null;"I6";"Italienisch, regulärer Beginn in Jahrgang 6";0;"1";9;2;
"R";null;null;"I7";"Italienisch, regulärer Beginn in Jahrgang 7";0;"1";9;3;
"R";null;null;"I8";"Italienisch, regulärer Beginn in Jahrgang 8";0;"1";9;4;
"R";null;null;"IE";"Individuelles Lernen (Ergänzungsstunden, Ganztag- und Betreuungsangebote)";0;"1";9;6;
"R";null;null;"IF";"Informatik";null;"1";9;8;
"R";null;null;"IH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Italienisch";0;"1";9;9;
"R";null;null;"IK";"Individuelles Lernen (dem Kernstundenkontingent entnommen)";0;"1";9;7;
"R";null;null;"IL";"Islamische Religionslehre";0;"1";9;10;
"R";null;null;"IM";"Unterricht in der Herkunftssprache - Italienisch";null;"1";9;11;
"R";null;null;"IQ";"Italienisch, außerhalb des regulären Fachunterrichts";0;"1";9;5;
"R";null;null;"JH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Niederländisch";0;"1";10;1;
"R";null;null;"KN";"Katholische Religionslehre (konfessionell kooperativ)";0;"1";11;2;
"R";null;null;"KR";"Katholische Religionslehre";null;"1";11;1;
"R";null;null;"KU";"Kunst";null;"1";11;3;
"R";null;null;"L5";"Latein, regulärer Beginn in Jahrgang 5";0;"1";12;1;
"R";null;null;"L6";"Latein, regulärer Beginn in Jahrgang 6";0;"1";12;2;
"R";null;null;"L7";"Latein, regulärer Beginn in Jahrgang 7";0;"1";12;3;
"R";null;null;"L8";"Latein, regulärer Beginn in Jahrgang 8";0;"1";12;4;
"R";null;null;"LH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Albanisch";0;"1";12;6;
"R";null;null;"LM";"Unterricht in der Herkunftssprache - Albanisch";null;"1";12;7;
"R";null;null;"LQ";"Latein , außerhalb des regulären Fachunterrichts";0;"1";12;5;
"R";null;null;"M";"Mathematik (auch angewandte Mathematik)";null;"1";13;1;
"R";null;null;"MH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Mazedonisch";0;"1";13;2;
"R";null;null;"MM";"Unterricht in der Herkunftssprache - Mazedonisch";null;"1";13;3;
"R";null;null;"MU";"Musik";null;"1";13;4;
"R";null;null;"N5";"Niederländisch, regulärer Beginn in Jahrgang 5";0;"1";14;1;
"R";null;null;"N6";"Niederländisch, regulärer Beginn in Jahrgang 6";0;"1";14;2;
"R";null;null;"N7";"Niederländisch, regulärer Beginn in Jahrgang 7";0;"1";14;3;
"R";null;null;"N8";"Niederländisch, regulärer Beginn in Jahrgang 8";0;"1";14;4;
"R";null;null;"NH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Polnisch";0;"1";14;7;
"R";null;null;"NM";"Unterricht in der Herkunftssprache - Niederländisch";0;"1";14;6;
"R";null;null;"NQ";"Niederländisch, außerhalb des regulären Fachunterrichts";0;"1";14;5;
"R";null;null;"O5";"Portugiesisch, regulärer Beginn in Jahrgang 5";0;"1";15;1;
"R";null;null;"O6";"Portugiesisch, regulärer Beginn in Jahrgang 6";0;"1";15;2;
"R";null;null;"O7";"Portugiesisch, regulärer Beginn in Jahrgang 7";0;"1";15;3;
"R";null;null;"O8";"Portugiesisch, regulärer Beginn in Jahrgang 8";0;"1";15;4;
"R";null;null;"OH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Portugiesisch";0;"1";15;6;
"R";null;null;"OM";"Unterricht in der Herkunftssprache - Portugiesisch";null;"1";15;7;
"R";null;null;"OQ";"Portugiesisch , außerhalb des regulären Fachunterrichts";0;"1";15;5;
"R";null;null;"OR";"Orthodoxe Religionslehre";null;"1";15;8;
"R";null;null;"PA";"Pädagogik (nur für Kursart 90)";null;"1";16;2;
"R";null;null;"PH";"Physik";null;"1";16;3;
"R";null;null;"PK";"Politik";null;"1";16;4;
"R";null;null;"PM";"Unterricht in der Herkunftssprache - Polnisch";null;"1";16;5;
"R";null;null;"PP";"Praktische Philosophie";null;"1";16;7;
"R";null;null;"PS";"Psychologie (nur für Kursart 90)";null;"1";16;8;
"R";null;null;"PÖ";"Politik/Ökonomische Grundbildung";0;"1";16;6;
"R";null;null;"QH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Farsi";0;"1";17;1;
"R";null;null;"QM";"Unterricht in der Herkunftssprache - Farsi";0;"1";17;2;
"R";null;null;"R5";"Russisch, regulärer Beginn in Jahrgang 5";0;"1";18;1;
"R";null;null;"R6";"Russisch, regulärer Beginn in Jahrgang 6";0;"1";18;2;
"R";null;null;"R7";"Russisch, regulärer Beginn in Jahrgang 7";0;"1";18;3;
"R";null;null;"R8";"Russisch, regulärer Beginn in Jahrgang 8";0;"1";18;4;
"R";null;null;"RH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Arabisch";null;"1";18;6;
"R";null;null;"RK";"Rechtskundlicher Unterricht";null;"1";18;7;
"R";null;null;"RM";"Unterricht in der Herkunftssprache - Russisch";null;"1";18;8;
"R";null;null;"RQ";"Russisch, außerhalb des regulären Fachunterrichts";0;"1";18;5;
"R";null;null;"S3";"Sport für Jungen";null;"1";19;10;
